Employee ID,Name,Local Job Title,Band (ASPL),Employment Details Hire Date,Gender,DCIO,Division,Department,Location,Employee Status,Date of Exit
1004527,Employee 4527,Senior Consultant,B2,2/8/2018,Male,SMCECF,DEV,Technology,Bangalore,Active,
1004528,Employee 4528,Senior Consultant,B2,2/8/2018,Male,CTS,CORPFN,Technology,Bangalore,Inactive,29/4/2020
1004529,Employee 4529,Consultant,B1,2/8/2018,Female,IVANTG,DEV,Technology,Bangalore,Active,
1004530,Employee 4530,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Inactive,29/10/2018
1004531,Employee 4531,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004532,Employee 4532,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004533,Employee 4533,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004534,Employee 4534,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004535,Employee 4535,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004536,Employee 4536,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004537,Employee 4537,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004538,Employee 4538,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004539,Employee 4539,Specialist,B1,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004540,Employee 4540,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004541,Employee 4541,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004542,Employee 4542,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Inactive,24/10/2018
1004543,Employee 4543,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004544,Employee 4544,Analyst,A3,6/8/2018,Male,LGS,Operations,Operations,Pune,Active,
1004545,Employee 4545,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004546,Employee 4546,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Inactive,8/3/2019
1004547,Employee 4547,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004548,Employee 4548,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004549,Employee 4549,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004550,Employee 4550,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004551,Employee 4551,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004552,Employee 4552,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004553,Employee 4553,Specialist,B1,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004554,Employee 4554,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,25/2/2020
1004555,Employee 4555,Associate,A1,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004556,Employee 4556,Associate,A1,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004557,Employee 4557,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004558,Employee 4558,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004559,Employee 4559,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004560,Employee 4560,Associate,A1,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004561,Employee 4561,Associate,A1,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,16/10/2019
1004562,Employee 4562,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,25/8/2020
1004563,Employee 4563,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004564,Employee 4564,Senior Associate,A2,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004565,Employee 4565,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004566,Employee 4566,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004567,Employee 4567,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004568,Employee 4568,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004569,Employee 4569,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004570,Employee 4570,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,16/8/2018
1004571,Employee 4571,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004572,Employee 4572,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004573,Employee 4573,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004574,Employee 4574,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004575,Employee 4575,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004576,Employee 4576,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Inactive,28/1/2019
1004577,Employee 4577,Senior Associate,A2,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,3/4/2019
1004578,Employee 4578,Analyst,A3,6/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Inactive,31/7/2019
1004579,Employee 4579,Analyst,A3,6/8/2018,Female,Claims,Operations,Operations,Pune,Inactive,9/7/2020
1004580,Employee 4580,Analyst,A3,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,4/10/2019
1004581,Employee 4581,Associate,A1,6/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004582,Employee 4582,Consultant,B1,9/8/2018,Male,ESS,DEV,Technology,Bangalore,Inactive,15/11/2019
1004583,Employee 4583,Consultant,B1,9/8/2018,Male,ESS,DEV,Technology,Bangalore,Inactive,14/6/2019
1004584,Employee 4584,Lead Consultant,C1,9/8/2018,Male,ESS,DEV,Technology,Bangalore,Inactive,23/11/2018
1004585,Employee 4585,Senior Consultant,B2,9/8/2018,Female,Flight,ATSV,Technology,Bangalore,Inactive,31/12/2020
1004586,Employee 4586,Senior Lead Consultant,C2,9/8/2018,Female,PMO,ATSV,Technology,Bangalore,Active,
1004587,Employee 4587,Team Leader,C1,9/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004588,Employee 4588,Senior Associate,A2,9/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004589,Employee 4589,Analyst,A3,9/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004590,Employee 4590,Associate,A1,9/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004591,Employee 4591,Senior Associate,A2,9/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004592,Employee 4592,Senior Lead Consultant,C2,9/8/2018,Male,PMO,Operations,Technology,Pune,Inactive,1/10/2019
1004593,Employee 4593,Associate,A1,9/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004594,Employee 4594,Senior Associate,A2,9/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004595,Employee 4595,Senior Associate,A2,9/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004596,Employee 4596,Senior Associate,A2,9/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004597,Employee 4597,Analyst,A3,9/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004598,Employee 4598,Senior Specialist,B2,9/8/2018,Male,SPS,DEV,Technology,Pune,Active,
1004599,Employee 4599,Lead Consultant,C1,9/8/2018,Female,ABT,FLIGHT,Technology,Pune,Active,
1004600,Employee 4600,Associate,A1,9/8/2018,Female,ENTRSVC,ATSV,Operations,Pune,Active,
1004601,Employee 4601,Associate Manager,D,13/8/2018,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1004602,Employee 4602,Associate Principal Consultant,D,13/8/2018,Male,ASPL,DEV,Technology,Bangalore,Active,
1004603,Employee 4603,Lead Consultant,C1,13/8/2018,Female,CANADA,DART,Technology,Bangalore,Active,
1004604,Employee 4604,Lead Consultant,C1,13/8/2018,Female,SMCECF,DEV,Technology,Bangalore,Active,
1004605,Employee 4605,Senior Consultant,B2,16/8/2018,Female,CTS,IS,Technology,Bangalore,Active,
1004606,Employee 4606,Senior Consultant,B2,16/8/2018,Female,Flight,DEV,Technology,Bangalore,Inactive,30/4/2021
1004607,Employee 4607,Senior Consultant,B2,16/8/2018,Male,IVANTG,DEV,Technology,Bangalore,Active,
1004608,Employee 4608,Lead Consultant,C1,16/8/2018,Male,INFENG,DEV,Technology,Bangalore,Inactive,26/4/2019
1004609,Employee 4609,Senior Lead Consultant,C2,16/8/2018,Male,ISG,DEV,Technology,Pune,Active,
1004610,Employee 4610,Consultant,B1,16/8/2018,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1004611,Employee 4611,Lead Consultant,C1,16/8/2018,Male,ESS,ISG,Technology,Bangalore,Inactive,13/3/2019
1004612,Employee 4612,Senior Consultant,B2,16/8/2018,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1004613,Employee 4613,Consultant,B1,16/8/2018,Female,PRDTCH,FLIGHT,Technology,Bangalore,Inactive,11/1/2021
1004614,Employee 4614,Consultant,B1,20/8/2018,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1004615,Employee 4615,Consultant,B1,20/8/2018,Female,ESS,DEV,Technology,Bangalore,Active,22/6/2021
1004616,Employee 4616,Team Leader,C1,20/8/2018,Male,ENTRSVC,DEV,Operations,Pune,Active,
1004617,Employee 4617,Associate Manager,D,20/8/2018,Female,FLD,DEV,Corp.Func,Pune,Inactive,1/8/2019
1004618,Employee 4618,Senior Team Leader,C2,20/8/2018,Male,ENTRSVC,DEV,Operations,Pune,Active,
1004619,Employee 4619,Senior Team Leader,C2,20/8/2018,Male,ESS,DEV,Technology,Pune,Active,
1004620,Employee 4620,Lead,C1,20/8/2018,Male,OPSUPT,IS,Operations,Pune,Inactive,13/9/2019
1004621,Employee 4621,Consultant,B1,20/8/2018,Male,QPM,DART,Technology,Pune,Active,10/5/2021
1004622,Employee 4622,Consultant,B1,20/8/2018,Male,Flight,DEV,Technology,Bangalore,Inactive,24/9/2018
1004623,Employee 4623,Lead Consultant,C1,20/8/2018,Male,SQTD,ISG,Technology,Bangalore,Active,
1004624,Employee 4624,Consultant,B1,20/8/2018,Female,SMCEAF,DART,Technology,Bangalore,Active,
1004625,Employee 4625,Consultant,B1,20/8/2018,Female,COMPZD,DEV,Technology,Bangalore,Active,
1004626,Employee 4626,Consultant,B1,20/8/2018,Male,INFENG,DART,Technology,Bangalore,Inactive,17/12/2020
1004627,Employee 4627,Consultant,B1,20/8/2018,Male,MARA,DEV,Technology,Bangalore,Active,
1004628,Employee 4628,Consultant,B1,20/8/2018,Male,SMCECF,DEV,Technology,Bangalore,Inactive,4/11/2019
1004629,Employee 4629,Consultant,B1,20/8/2018,Male,ISG,DEV,Technology,Bangalore,Active,
1004630,Employee 4630,Consultant,B1,20/8/2018,Male,ASPL,ISG,Technology,Bangalore,Active,
1004631,Employee 4631,Consultant,B1,20/8/2018,Male,,DEV,Technology,Bangalore,Inactive,17/9/2019
1004632,Employee 4632,Consultant,B1,20/8/2018,Male,ASPL,DEV,Technology,Bangalore,Inactive,5/8/2020
1004633,Employee 4633,Senior Consultant,B2,20/8/2018,Male,CANADA,DEV,Technology,Bangalore,Active,5/5/2021
1004634,Employee 4634,Associate Consultant,A3,20/8/2018,Female,CANADA,DEV,Technology,Bangalore,Inactive,30/11/2020
1004635,Employee 4635,Senior Consultant,B2,20/8/2018,Female,COMPZD,DEV,Technology,Bangalore,Active,
1004636,Employee 4636,Consultant,B1,20/8/2018,Male,CTS,DEV,Technology,Bangalore,Inactive,9/10/2019
1004637,Employee 4637,Senior Consultant,B2,20/8/2018,Male,ISG,DEV,Technology,Bangalore,Active,
1004638,Employee 4638,Consultant,B1,20/8/2018,Male,ESS,DEV,Technology,Bangalore,Inactive,30/12/2019
1004639,Employee 4639,Analyst,A3,20/8/2018,Male,ENTRSVC,DEV,Operations,Pune,Active,
1004640,Employee 4640,Associate,A1,20/8/2018,Female,ENTRSVC,DEV,Operations,Pune,Active,
1004641,Employee 4641,Analyst,A3,20/8/2018,Male,ENTRSVC,DEV,Operations,Pune,Active,
1004642,Employee 4642,Senior Consultant,B2,20/8/2018,Male,SQTD,DEV,Technology,Bangalore,Active,
1004643,Employee 4643,Consultant,B1,20/8/2018,Male,COMPZD,DEV,Technology,Bangalore,Active,
1004644,Employee 4644,Consultant,B1,20/8/2018,Female,PRDTCH,IS,Technology,Bangalore,Active,7/6/2021
1004645,Employee 4645,Associate Consultant,A3,20/8/2018,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,8/10/2020
1004646,Employee 4646,Associate Consultant,A3,20/8/2018,Male,SQTD,IS,Technology,Bangalore,Inactive,24/9/2019
1004647,Employee 4647,Consultant,B1,20/8/2018,Female,CANADA,DEV,Technology,Bangalore,Active,
1004648,Employee 4648,Consultant,B1,20/8/2018,Male,PRDTCH,CORPFN,Technology,Bangalore,Inactive,28/4/2021
1004649,Employee 4649,Associate Consultant,A3,20/8/2018,Male,,DEV,Technology,Bangalore,Inactive,7/8/2020
1004650,Employee 4650,Consultant,B1,20/8/2018,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1004651,Employee 4651,Associate Consultant,A3,20/8/2018,Female,IVANTG,DEV,Technology,Bangalore,Active,
1004652,Employee 4652,Associate Consultant,A3,20/8/2018,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,9/7/2019
1004653,Employee 4653,Consultant,B1,20/8/2018,Male,PRDTCH,ISG,Technology,Bangalore,Active,
1004654,Employee 4654,Consultant,B1,20/8/2018,Male,INFENG,DEV,Technology,Bangalore,Active,
1004655,Employee 4655,Associate Consultant,A3,20/8/2018,Female,SQTD,DEV,Technology,Bangalore,Active,
1004656,Employee 4656,Consultant,B1,20/8/2018,Male,INFENG,DEV,Technology,Bangalore,Active,
1004657,Employee 4657,Associate Consultant,A3,20/8/2018,Female,SMCECF,DEV,Technology,Bangalore,Inactive,17/9/2019
1004658,Employee 4658,Associate Consultant,A3,20/8/2018,Male,HRM,DEV,Corp.Func,Bangalore,Inactive,20/8/2018
1004659,Employee 4659,Consultant,B1,20/8/2018,Female,IVANTG,DEV,Technology,Bangalore,Active,
1004660,Employee 4660,Consultant,B1,20/8/2018,Female,ENCMPSS,CORPFN,Technology,Bangalore,Active,
1004661,Employee 4661,Consultant,B1,20/8/2018,Male,IVANTG,DEV,Technology,Bangalore,Inactive,4/3/2021
1004662,Employee 4662,Consultant,B1,20/8/2018,Female,IVANTG,Operations,Technology,Bangalore,Active,
1004663,Employee 4663,Associate Consultant,A3,20/8/2018,Male,ISG,Operations,Technology,Bangalore,Inactive,26/2/2021
1004664,Employee 4664,Consultant,B1,20/8/2018,Female,,Operations,Technology,Bangalore,Active,7/6/2021
1004665,Employee 4665,Consultant,B1,20/8/2018,Male,IVANTG,Operations,Technology,Bangalore,Active,
1004666,Employee 4666,Associate Consultant,A3,20/8/2018,Male,PRDTCH,Operations,Technology,Bangalore,Inactive,11/7/2019
1004667,Employee 4667,Consultant,B1,20/8/2018,Female,SQTD,FLIGHT,Technology,Bangalore,Active,
1004668,Employee 4668,Consultant,B1,20/8/2018,Female,COMPZD,Operations,Technology,Bangalore,Active,
1004669,Employee 4669,Consultant,B1,20/8/2018,Female,IVANTG,DEV,Technology,Bangalore,Active,18/6/2021
1004670,Employee 4670,Associate,A1,23/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,6/3/2019
1004671,Employee 4671,Senior Associate,A2,23/8/2018,Male,ENTRSVC,Operations,Operations,Pune,Active,
1004672,Employee 4672,Specialist,B1,23/8/2018,Female,,Operations,Operations,Pune,Active,
1004673,Employee 4673,Specialist,B1,23/8/2018,Male,,Operations,Operations,Pune,Active,
1004674,Employee 4674,Associate,A1,23/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,29/4/2019
1004675,Employee 4675,Senior Associate,A2,23/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Active,
1004676,Employee 4676,Senior Consultant,B2,23/8/2018,Female,Flight,CORPFN,Technology,Bangalore,Active,
1004677,Employee 4677,Associate Manager,D,23/8/2018,Male,SLT,FLIGHT,Corp.Func,Bangalore,Active,25/5/2021
1004678,Employee 4678,Senior Lead Consultant,C2,23/8/2018,Male,SQTD,FLIGHT,Technology,Bangalore,Active,
1004679,Employee 4679,Senior Consultant,B2,23/8/2018,Male,Flight,DEV,Technology,Bangalore,Active,25/5/2021
1004680,Employee 4680,Lead Consultant,C1,27/8/2018,Male,CANADA,DEV,Technology,Pune,Active,
1004681,Employee 4681,Consultant,B1,27/8/2018,Female,PRDTCH,DEV,Technology,Pune,Active,
1004682,Employee 4682,Senior Consultant,B2,27/8/2018,Female,ESS,ISG,Technology,Bangalore,Active,
1004683,Employee 4683,Senior Consultant,B2,27/8/2018,Male,HRM,CORPFN,Corp.Func,Bangalore,Active,
1004684,Employee 4684,Senior Consultant,B2,27/8/2018,Male,ISG,DEV,Technology,Bangalore,Active,
1004685,Employee 4685,Consultant,B1,30/8/2018,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,19/10/2020
1004686,Employee 4686,Analyst,A3,30/8/2018,Female,ENTRSVC,DEV,Operations,Pune,Active,
1004687,Employee 4687,Senior Consultant,B2,30/8/2018,Female,COMPZD,DEV,Technology,Bangalore,Active,
1004688,Employee 4688,Senior Consultant,B2,30/8/2018,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1004689,Employee 4689,Consultant,B1,30/8/2018,Male,CANADA,DEV,Technology,Bangalore,Inactive,1/2/2021
1004690,Employee 4690,Specialist,B1,30/8/2018,Female,,Operations,Operations,Pune,Active,
1004691,Employee 4691,Senior Associate,A2,30/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,13/12/2019
1004692,Employee 4692,Senior Associate,A2,30/8/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,23/4/2021
1004693,Employee 4693,Specialist,B1,30/8/2018,Male,,Operations,Operations,Pune,Active,
1004694,Employee 4694,Specialist,B1,30/8/2018,Female,,Operations,Operations,Pune,Active,
1004695,Employee 4695,Lead Consultant,C1,30/8/2018,Female,PRDTCH,Operations,Technology,Bangalore,Active,
1004696,Employee 4696,Director,G,3/9/2018,Male,ENTRSVC,DEV,Operations,Pune,Active,
1004697,Employee 4697,Lead Consultant,C1,3/9/2018,Male,Flight,DEV,Technology,Bangalore,Active,
1004698,Employee 4698,Senior Consultant,B2,3/9/2018,Male,MARA,DEV,Technology,Bangalore,Active,
1004699,Employee 4699,Consultant,B1,3/9/2018,Male,CANADA,DEV,Technology,Bangalore,Inactive,15/7/2019
1004700,Employee 4700,Associate,A1,3/9/2018,Female,ENTRSVC,DART,Operations,Pune,Inactive,31/5/2019
1004701,Employee 4701,Senior Consultant,B2,3/9/2018,Male,CANADA,DEV,Technology,Bangalore,Inactive,8/1/2021
1004702,Employee 4702,Specialist,B1,3/9/2018,Male,,Operations,Operations,Pune,Active,
1004703,Employee 4703,Consultant,B1,3/9/2018,Female,ESS,Operations,Technology,Bangalore,Inactive,8/11/2018
1004704,Employee 4704,Senior Team Leader,C2,3/9/2018,Female,ESS,Operations,Technology,Pune,Active,
1004705,Employee 4705,Consultant,B1,3/9/2018,Male,PRDTCH,FLIGHT,Technology,Bangalore,Inactive,5/3/2019
1004706,Employee 4706,Consultant,B1,3/9/2018,Male,Flight,DEV,Technology,Bangalore,Inactive,9/9/2019
1004707,Employee 4707,Senior Consultant,B2,3/9/2018,Female,SMCEAF,FLIGHT,Technology,Bangalore,Active,
1004708,Employee 4708,Senior Consultant,B2,6/9/2018,Male,MARA,DEV,Technology,Bangalore,Active,
1004709,Employee 4709,Associate Manager,D,6/9/2018,Male,Flight,DART,Technology,Bangalore,Active,
1004710,Employee 4710,Consultant,B1,6/9/2018,Male,ABT,DART,Technology,Pune,Inactive,4/10/2018
1004711,Employee 4711,Associate Manager,D,6/9/2018,Male,ESS,DEV,Technology,Bangalore,Active,
1004712,Employee 4712,Consultant,B1,6/9/2018,Male,ABT,DEV,Technology,Pune,Inactive,11/11/2019
1004713,Employee 4713,Consultant,B1,6/9/2018,Male,D3,FLIGHT,Technology,Bangalore,Inactive,24/9/2019
1004714,Employee 4714,Senior Consultant,B2,10/9/2018,Male,SQTD,DEV,Technology,Bangalore,Inactive,26/10/2018
1004715,Employee 4715,Lead Consultant,C1,10/9/2018,Female,ESS,DEV,Technology,Bangalore,Active,
1004716,Employee 4716,Lead Consultant,C1,10/9/2018,Male,ESS,Operations,Technology,Bangalore,Active,
1004717,Employee 4717,Team Lead,C1,10/9/2018,Male,ENTRSVC,DEV,Operations,Pune,Inactive,23/1/2019
1004718,Employee 4718,Senior Consultant,B2,10/9/2018,Male,ABT,DEV,Technology,Pune,Active,
1004719,Employee 4719,Senior Consultant,B2,13/9/2018,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1004720,Employee 4720,Consultant,B1,13/9/2018,Female,IVANTG,ISG,Technology,Bangalore,Inactive,16/4/2021
1004721,Employee 4721,Lead Consultant,C1,13/9/2018,Male,ISG,DEV,Technology,Bangalore,Active,
1004722,Employee 4722,Manager,E,14/9/2018,Female,ENTRSVC,Operations,Operations,Pune,Inactive,14/2/2020
1004723,Employee 4723,Team Leader,C1,17/9/2018,Male,ESS,DEV,Technology,Bangalore,Active,
1004724,Employee 4724,Consultant,B1,17/9/2018,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,15/7/2020
1004725,Employee 4725,Senior Consultant,B2,17/9/2018,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1004726,Employee 4726,Senior Consultant,B2,17/9/2018,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1004727,Employee 4727,Associate Consultant,A3,17/9/2018,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1004728,Employee 4728,Associate Manager,D,17/9/2018,Male,INFENG,IS,Technology,Pune,Inactive,17/2/2021
1004729,Employee 4729,Senior Consultant,B2,17/9/2018,Male,ESS,DEV,Technology,Pune,Active,
1004730,Employee 4730,Lead Consultant,C1,17/9/2018,Male,ALR,DEV,Technology,Bangalore,Active,
1004731,Employee 4731,Associate Manager,D,17/9/2018,Male,ESS,DART,Technology,Bangalore,Inactive,11/7/2019
1004732,Employee 4732,Senior Consultant,B2,20/9/2018,Male,ESS,ATSV,Technology,Bangalore,Inactive,31/7/2020
1004733,Employee 4733,Analyst,A3,20/9/2018,Male,,Operations,Operations,Pune,Active,
1004734,Employee 4734,Analyst,A3,20/9/2018,Male,,Operations,Operations,Pune,Active,
1004735,Employee 4735,Lead Consultant,C1,20/9/2018,Female,ABT,DEV,Technology,Pune,Active,
1004736,Employee 4736,Associate Manager,D,20/9/2018,Male,PMO,DEV,Technology,Pune,Active,
